start,end,location_id
216291840,216292095,118320
216292096,216292351,223
216292352,216292607,6137
216292608,216293119,223
216293120,216293375,136750
216293376,216293631,36127
216293632,216293639,10937
216293640,216294911,223
216294912,216295135,127018
216295136,216295167,2459
216295168,216295679,223
216295680,216295935,1686
216295936,216298239,223
216298240,216298495,2986
216298496,216298751,223
216298752,216299007,3045
216299008,216299263,3912
216299264,216299775,223
216299776,216299857,10980
216299858,216299858,6637
216299859,216300031,10980
216300032,216300287,15409
216300288,216300799,223
216300800,216300899,6720
216300900,216300900,132936
216300901,216301055,6720
216301056,216301311,7435
216301312,216302079,223
216302080,216302335,3392
216302336,216302847,223
216302848,216303103,868
216303104,216303615,223
216303616,216304639,4468
216304640,216305663,223
216305664,216305919,129039
216305920,216306175,117646
216306176,216306431,223
216306432,216306687,2039
216306688,216307967,223
216307968,216308223,245870
216308224,216308253,19983
216308254,216308254,120401
216308255,216308479,19983
216308480,216308735,223
216308736,216309247,1644
216309248,216309375,133624
216309376,216310015,223
216310016,216310271,926
216310272,216310527,223
216310528,216310783,120509
216310784,216313855,223
216313856,216315903,121792
216315904,216316415,223
216316416,216316671,115774
216316672,216316927,1387
216316928,216317183,2687
216317184,216317439,31416
216317440,216322047,223
216322048,216322303,30060
216322304,216322559,223
216322560,216322815,16261
216322816,216323071,223
216323072,216323327,1998
216323328,216323583,2190
216323584,216324095,117388
216324096,216325631,223
216325632,216325887,1771
216325888,216326143,223
216326144,216326271,644
216326272,216330239,223
216330240,216330495,5137
216330496,216330751,223
216330752,216331263,4000
216331264,216331335,223
216331336,216331367,4000
216331368,216331519,223
216331520,216331775,115899
216331776,216332031,223
216332032,216332287,54941
216332288,216332799,223
216332800,216333055,8531
216333056,216333311,223
216333312,216333567,115105
216333568,216333823,223
216333824,216334079,16966
216334080,216334335,223
216334336,216334591,130806
216334592,216335103,223
216335104,216335359,115735
216335360,216336383,223
216336384,216336639,6534
216336640,216336895,622
216336896,216337151,115470
216337152,216337407,30485
216337408,216337663,223
216337664,216337919,13532
216337920,216342527,223
216342528,216342783,5138
216342784,216343039,120660
216343040,216344063,223
216344064,216344319,123449
216344320,216344679,223
216344680,216344687,7731
216344688,216346111,223
216346112,216346367,6264
216346368,216346623,5134
216346624,216349423,223
216349424,216349439,1316
216349440,216350719,223
216350720,216350975,7047
216350976,216351178,223
216351179,216351179,121242
216351180,216351217,223
216351218,216351218,115950
216351219,216351743,223
216351744,216351933,2339
216351934,216351934,119629
216351935,216351999,2339
216352000,216352255,223
216352256,216352511,120068
216352512,216352767,7977
216352768,216353023,23853
216353024,216353279,223
216353280,216353535,129727
216353536,216353791,134315
216353792,216354047,120774
216354048,216354559,223
216354560,216354815,2670
216354816,216356863,223
216356864,216357119,1805
216357120,216357631,223
216357632,216357887,15070
216357888,216358143,223
216358144,216358399,5156
216358400,216360959,223
216360960,216361215,115791
216361216,216361471,993
216361472,216361727,119664
216361728,216362495,223
216362496,216362751,3899
216362752,216364287,223
216364288,216364543,618
216364544,216365567,223
216365568,216365823,7596
216365824,216366079,114995
216366080,216366847,223
216366848,216367103,14108
216367104,216367231,3510
216367232,216367350,223
216367351,216367351,40195
216367352,216371199,223
216371200,216371455,46551
216371456,216381695,223
216381696,216381951,41549
216381952,216382463,223
216382464,216382719,35448
216382720,216382975,10081
216382976,216391679,223
216391680,216391935,20400
216391936,216392138,37040
216392139,216392139,40419
216392140,216392191,37040
216392192,216392447,153862
216392448,216392959,223
216392960,216393215,2192
216393216,216393223,115651
216393224,216393247,223
216393248,216393279,115651
216393280,216393471,223
216393472,216393727,115415
216393728,216393983,223
216393984,216394239,2039
216394240,216394495,223
216394496,216394751,26422
216394752,216396031,223
216396032,216396287,5972
216396288,216397823,7717
216397824,216398335,223
216398336,216398591,11788
216398592,216402431,223
216402432,216402687,181843
216402688,216402943,223
216402944,216403199,117993
216403200,216403366,115317
216403367,216403367,2520
216403368,216403455,115317
216403456,216406015,223
216406016,216406271,130090
216406272,216406783,223
216406784,216406911,5055
216406912,216407039,9172
216407040,216407551,223
216407552,216407807,10532
216407808,216408383,223
216408384,216408415,1707
216408416,216408575,223
216408576,216408831,116496
216408832,216408959,223
216408960,216409087,1326
216409088,216409343,223
216409344,216409348,37199
216409349,216409349,1537
216409350,216409513,37199
216409514,216409514,10433
216409515,216409599,37199
216409600,216409855,7733
216409856,216410111,223
216410112,216410239,10508
216410240,216410367,119037
216410368,216410623,223
216410624,216410879,119028
216410880,216411135,1360
216411136,216411391,117396
216411392,216411647,9079
216411648,216411903,223
216411904,216412159,11021
216412160,216412671,223
216412672,216412927,10105
216412928,216414207,223
216414208,216414335,118602
216414336,216414719,10081
216414720,216414975,223
216414976,216415231,130922
216415232,216416127,223
216416128,216416255,1314
216416256,216416511,115977
216416512,216416767,11723
216416768,216417023,640
216417024,216417143,223
216417144,216417151,3307
216417152,216417663,223
216417664,216417727,176
216417728,216417791,223
216417792,216418047,32103
216418048,216418303,1266
216418304,216419583,223
216419584,216419711,1119
216419712,216421119,223
216421120,216421375,2232
216421376,216421631,223
216421632,216421887,12125
216421888,216428799,223
216428800,216428802,978
216428803,216428803,957
216428804,216429055,978
216429056,216430079,223
216430080,216430335,115391
216430336,216431103,223
216431104,216431359,3510
216431360,216431615,223
216431616,216431825,965
216431826,216431826,1623
216431827,216431871,965
216431872,216432127,3944
216432128,216432383,4898
216432384,216432639,132282
216432640,216432895,223
216432896,216433151,2046
216433152,216433407,223
216433408,216433663,2917
216433664,216433865,133805
216433866,216433866,131186
216433867,216433919,133805
216433920,216434175,135577
216434176,216434431,24051
216434432,216435711,223
216435712,216435967,5654
216435968,216436223,41112
216436224,216436479,5655
216436480,216436735,30587
216436736,216436991,10095
216436992,216437503,223
216437504,216437759,1119
216437760,216439039,223
216439040,216439129,56669
216439130,216439130,118302
216439131,216439295,56669
216439296,216439551,223
216439552,216439609,115792
216439610,216439610,45648
216439611,216439807,115792
216439808,216440063,14904
216440064,216445183,223
216445184,216445439,985
216445440,216445695,223
216445696,216445951,709
216445952,216446207,223
216446208,216446463,8053
216446464,216446975,223
216446976,216447231,29872
216447232,216449279,223
216449280,216449535,2156
216449536,216450047,223
216450048,216450303,1316
216450304,216450815,223
216450816,216451071,2646
216451072,216451105,9750
216451106,216451106,159163
216451107,216451327,9750
216451328,216451391,223
216451392,216451455,835
216451456,216451823,223
216451824,216451831,1615
216451832,216451959,223
216451960,216451967,1326
216451968,216452031,223
216452032,216452063,1615
216452064,216452095,223
216452096,216452223,1326
216452224,216452287,223
216452288,216452319,1326
216452320,216452575,223
216452576,216452607,1615
216452608,216452863,12150
216452864,216452991,223
216452992,216453119,1326
216453120,216454655,223
216454656,216454663,3947
216454664,216454783,223
216454784,216454911,1272
216454912,216455871,223
216455872,216455935,1326
216455936,216457215,223
216457216,216457471,2399
216457472,216457602,119098
216457603,216457603,5463
216457604,216457727,119098
216457728,216457983,3495
216457984,216458239,223
216458240,216458495,14132
216458496,216458623,22506
216458624,216458751,120691
216458752,216459007,223
216459008,216459263,42620
216459264,216459775,223
216459776,216460031,173687
216460032,216460287,223
216460288,216460543,798
216460544,216461055,223
216461056,216461311,2428
216461312,216461567,5413
216461568,216461823,30196
216461824,216462079,223
216462080,216462207,2826
216462208,216462847,223
216462848,216462945,13681
216462946,216462946,9427
216462947,216463103,13681
216463104,216463359,173055
216463360,216463615,6207
216463616,216464639,223
216464640,216464895,2735
216464896,216465407,223
216465408,216469503,40137
216469504,216474111,223
216474112,216474623,7717
216474624,216474690,118377
216474691,216474691,9516
216474692,216474879,118377
216474880,216475903,223
216475904,216476159,120116
216476160,216476671,223
216476672,216476844,4296
216476845,216476845,3208
216476846,216476927,4296
216476928,216477183,2546
216477184,216482303,223
216482304,216482559,180866
216482560,216483071,223
216483072,216483327,4530
216483328,216485887,223
216485888,216487935,133259
216487936,216490751,223
216490752,216491007,1439
216491008,216492031,223
216492032,216492287,43179
216492288,216492799,1069
216492800,216493567,223
216493568,216493823,116804
216493824,216494175,223
216494176,216494183,633
216494184,216494335,223
216494336,216494591,57566
216494592,216494847,116414
216494848,216495359,223
216495360,216495615,5134
216495616,216495871,8977
216495872,216496127,16257
216496128,216496383,19983
216496384,216498175,223
216498176,216498431,6310
216498432,216500287,223
216500288,216500351,115531
216500352,216500735,223
216500736,216500991,634
216500992,216501247,223
216501248,216501503,8342
216501504,216501759,128249
216501760,216502015,223
216502016,216502271,121887
216502272,216502527,3419
216502528,216503295,223
216503296,216503551,116510
216503552,216504063,223
216504064,216504319,2501
216504320,216504575,223
216504576,216504831,57534
216504832,216505343,223
216505344,216505855,116095
216505856,216506111,7234
216506112,216506367,3733
216506368,216506385,37589
216506386,216506386,123447
216506387,216506533,37589
216506534,216506534,121722
216506535,216506623,37589
